model_type,current_condition,selected_debate_id,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,use_heterogeneous_agents,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,seed,convergence_cycle,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs,homophily_strength
bipolarization,heterogeneous,41,1,2,0.2,0.3,0.6,0.1,true,0,0.3,0,0,4.39889510625904E+018,15,0.0828305469684234,1.25979830965E-06,5.4696778096E-07,1,2,0.3,0,0.3
bipolarization,heterogeneous,41,1,2,0.2,0.3,0.6,0.1,true,0,0.3,0,0,5.70257702789059E+018,15,0.0828305469684234,1.25979830965E-06,5.4696778096E-07,1,2,0.3,0,0.3
bipolarization,heterogeneous,41,1,2,0.2,0.3,0.6,0.1,true,0,0.3,0,0,7.13900204836315E+018,15,0.0828305469684234,1.25979830965E-06,5.4696778096E-07,1,2,0.3,0,0.3
bipolarization,heterogeneous,41,1,2,0.2,0.3,0.6,0.1,true,0,0.3,0,0,7.04337208916658E+018,15,0.0828305469684234,1.25979830965E-06,5.4696778096E-07,1,2,0.3,0,0.3
bipolarization,heterogeneous,41,1,2,0.2,0.3,0.6,0.1,true,0,0.3,0,0,8.80361844505413E+018,15,0.0828305469684234,1.25979830965E-06,5.4696778096E-07,1,2,0.3,0,0.3
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,7.24071359189169E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,heterogeneous,41,1,2,0.2,0.3,0.6,0.1,true,0,0.3,0,0,1.84114252416859E+018,15,0.0828305469684234,1.25979830965E-06,5.4696778096E-07,1,2,0.3,0,0.3
bipolarization,heterogeneous,41,1,2,0.2,0.3,0.6,0.1,true,0,0.3,0,0,6.90547037085634E+018,15,0.0828305469684234,1.25979830965E-06,5.4696778096E-07,1,2,0.3,0,0.3
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,8.63617513033061E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,4.34257261248481E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,4.6926904669588E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,4.28636038694465E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,7.13900204836315E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,7.04337208916658E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,7.24071359189169E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,1.09591146466576E+017,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,6.90547037085634E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,5.70257702789059E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,4.47792793694704E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,8.80361844505413E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,1.84114252416859E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,7.13900204836315E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,7.12889348418325E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,11,0,5,0.2,0.2,0.6,0.1,true,0.2,0.2,0.2,0,4.39889510625904E+018,15,0.0556678545571627,0.0010218540617713,0.00086490843105835,2,3,0.4,0,1
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,7.12889348418325E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,8.63617513033061E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,6.90547037085634E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,4.39889510625904E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,7.04337208916658E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,1.84114252416859E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,4.6926904669588E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,5.70257702789059E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,1.09591146466576E+017,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,8.80361844505413E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,4.34257261248481E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,4.47792793694704E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,30,0,5,0.5,0.5,0.7,0.3,true,0,0,0.3,0.05,4.28636038694465E+018,15,0.0627007987786121,4.0969E-13,3.0076E-13,1,4,0.2,0,0.7
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,7.13900204836315E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,7.24071359189169E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,4.6926904669588E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,8.63617513033061E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,6.90547037085634E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,8.63617513033061E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,7.24071359189169E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,4.6926904669588E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,7.24071359189169E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,7.13900204836315E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,5.70257702789059E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,7.04337208916658E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,8.80361844505413E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,8.63617513033061E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,4.34257261248481E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,7.12889348418325E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,5.70257702789059E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,6.90547037085634E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,4.39889510625904E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,7.13900204836315E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,1.84114252416859E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,5.70257702789059E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,7.12889348418325E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,4.39889510625904E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,1.84114252416859E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,4.47792793694704E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,8.80361844505413E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,4.47792793694704E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,6.90547037085634E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,1.84114252416859E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,8.80361844505413E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,4.39889510625904E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,1.09591146466576E+017,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,4.6926904669588E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,1.09591146466576E+017,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,4.34257261248481E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,7.04337208916658E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,heterogeneous,20,2,3,0.1,0.3,0.6,0.1,true,0.05,0.2,0.3,0.2,4.28636038694465E+018,50,0.173954236325903,0.00018225037270369,0.00017385735360416,1,3,0.3,0,0.7
bipolarization,heterogeneous,28,3,3,0.1,0.3,0.4,0.2,true,0.1,0.3,0.1,0.2,4.28636038694465E+018,55,0.06968389554703,0.00081466929266537,0.00096621351872615,2,4,0.1,0,0.7
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,4.34257261248481E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,7.12889348418325E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,4.28636038694465E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,4.47792793694704E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,1.09591146466576E+017,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,homogeneous,39,0,4,0.5,0.3,0.4,0.1,true,0.05,0,0,0.2,7.04337208916658E+018,15,0.0642361206638779,1.58E-15,9.1E-16,1,2,0.1,0,0.5
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,7.24071359189169E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,4.34257261248481E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,6.90547037085634E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,4.39889510625904E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,8.80361844505413E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,7.13900204836315E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,1.09591146466576E+017,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,1.84114252416859E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,7.13900204836315E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,7.24071359189169E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,8.63617513033061E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,4.28636038694465E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,5.70257702789059E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,7.04337208916658E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,4.6926904669588E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,8.63617513033061E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,4.47792793694704E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,7.24071359189169E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,4.6926904669588E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,6.90547037085634E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,15,3,3,0.1,0.2,0.6,0.3,true,0.05,0,0.2,0.05,7.12889348418325E+018,25,0.0778330276871825,0.00022834484298755,0.00027408250231585,2,4,0.4,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,4.34257261248481E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,1.84114252416859E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,7.04337208916658E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,5.70257702789059E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,7.13900204836315E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,4.47792793694704E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,4.39889510625904E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,7.12889348418325E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,1.09591146466576E+017,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,8.80361844505413E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,4.6926904669588E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,heterogeneous,29,2,2,0.1,0.5,0.6,0.1,true,0.05,0.1,0.1,0.05,4.28636038694465E+018,35,0.162344830387381,7.740494332757E-05,6.986311267799E-05,1,3,0.1,0,1
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,8.80361844505413E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,homogeneous,52,0,4,0.2,0.2,0.5,0.2,true,0.05,0.1,0,0,4.6926904669588E+018,20,0.142060281301503,4.6262604412E-07,2.6869903804E-07,1,2,0.3,0,0
bipolarization,homogeneous,52,0,4,0.2,0.2,0.5,0.2,true,0.05,0.1,0,0,7.13900204836315E+018,20,0.142060281301503,4.6262604412E-07,2.6869903804E-07,1,2,0.3,0,0
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,4.34257261248481E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,homogeneous,52,0,4,0.2,0.2,0.5,0.2,true,0.05,0.1,0,0,8.63617513033061E+018,20,0.142060281301503,4.6262604412E-07,2.6869903804E-07,1,2,0.3,0,0
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,6.90547037085634E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,homogeneous,52,0,4,0.2,0.2,0.5,0.2,true,0.05,0.1,0,0,7.24071359189169E+018,20,0.142060281301503,4.6262604412E-07,2.6869903804E-07,1,2,0.3,0,0
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,7.04337208916658E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,5.70257702789059E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,4.39889510625904E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,homogeneous,52,0,4,0.2,0.2,0.5,0.2,true,0.05,0.1,0,0,4.39889510625904E+018,20,0.142060281301503,4.6262604412E-07,2.6869903804E-07,1,2,0.3,0,0
bipolarization,homogeneous,52,0,4,0.2,0.2,0.5,0.2,true,0.05,0.1,0,0,4.28636038694465E+018,20,0.142060281301503,4.6262604412E-07,2.6869903804E-07,1,2,0.3,0,0
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,1.84114252416859E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,4.47792793694704E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,homogeneous,31,0,4,0.1,0.2,0.7,0.3,true,0,0.1,0.3,0.05,8.63617513033061E+018,25,0.0475293099923325,6.01817549286E-06,3.68795127749E-06,1,3,0.5,0,0.3
bipolarization,homogeneous,52,0,4,0.2,0.2,0.5,0.2,true,0.05,0.1,0,0,1.84114252416859E+018,20,0.142060281301503,4.6262604412E-07,2.6869903804E-07,1,2,0.3,0,0
bipolarization,homogeneous,52,0,4,0.2,0.2,0.5,0.2,true,0.05,0.1,0,0,8.80361844505413E+018,20,0.142060281301503,4.6262604412E-07,2.6869903804E-07,1,2,0.3,0,0
bipolarization,homogeneous,52,0,4,0.2,0.2,0.5,0.2,true,0.05,0.1,0,0,4.34257261248481E+018,20,0.142060281301503,4.6262604412E-07,2.6869903804E-07,1,2,0.3,0,0
