model_type,current_condition,selected_debate_id,debate_label,current_experiment_id,use_distinct_agents,speaking_mode,seed,pro_count,anti_count,convergence_rate,confidence_threshold,repulsion_threshold,repulsion_strength,convergence_rate_sd,confidence_threshold_sd,repulsion_threshold_sd,repulsion_strength_sd,convergence_cycle,initial_variance,mae,opinion_variance,polarization_index,num_clusters,initial_num_clusters,neutral_zone_width,mean_net_repulsion_abs
bipolarization,homogeneous,8,H20,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.005,0.2,0.6,0.2,0.02,0.005,0.03,0.02,15,0.00048024369855967,0.06352181951690693,0.00040453177460302,0.00023980445238398,1,1,0.39999999999999997,0.0
bipolarization,heterogeneous,32,M30,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.005,0.3,0.6,0.1,0.02,0.005,0.03,0.01,50,0.01686903435070872,0.06523415301887525,0.00215096268086328,0.00105703725115971,2,2,0.3,0.0
clustering,heterogeneous,29,M27,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.01,0.1,0.0,0.0,0.02,0.005,0.0,0.0,60,0.01066925416285628,0.04447295279880877,0.00792923432414516,0.00923629734319025,2,4,0.0,0.0
clustering,heterogeneous,16,M12,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.05,0.4,0.0,0.0,0.01,0.01,0.0,0.0,40,0.01905125747492284,0.06790532554277152,0.00011106769879549,0.00005443924751021,1,2,0.0,0.0
bipolarization,homogeneous,8,H20,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.005,0.2,0.6,0.2,0.02,0.005,0.03,0.02,15,0.00048024369855967,0.06298696564564078,0.00040521596541991,0.00022861878590034,1,1,0.39999999999999997,0.0
bipolarization,homogeneous,3,H14,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.05,0.3,0.6,0.2,0.05,0.1,0.1,0.05,20,0.00370154361175412,0.03870471867743544,0.00098342480961517,0.00073465520662682,2,2,0.3,0.0
clustering,heterogeneous,15,M10,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.1,0.5,0.0,0.0,0.01,0.02,0.0,0.0,30,0.01932656035665295,0.09324453954169629,0.0000110025147891,0.0000080334043735,1,3,0.0,0.0
bipolarization,heterogeneous,43,M9,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.01,0.2,0.7,0.1,0.05,0.1,0.1,0.05,15,0.01965549714934841,0.04776136761156578,0.01950124456103745,0.01179640095199496,3,3,0.49999999999999994,0.0
clustering,heterogeneous,21,M18,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.01,0.3,0.0,0.0,0.005,0.02,0.0,0.0,70,0.00977608125904969,0.06978484696445715,0.00185267648844215,0.00141310890498583,3,3,0.0,0.0
bipolarization,heterogeneous,39,M5,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.02,0.1,0.6,0.1,0.005,0.005,0.02,0.01,15,0.03097746746875476,0.04699825937428546,0.03100189443765198,0.02469751151271841,4,4,0.5,0.0
clustering,heterogeneous,16,M12,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.05,0.4,0.0,0.0,0.01,0.01,0.0,0.0,40,0.01905125747492284,0.06790532554277152,0.00011106769879549,0.00005443924751021,1,2,0.0,0.0
bipolarization,heterogeneous,39,M5,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.02,0.1,0.6,0.1,0.005,0.005,0.02,0.01,15,0.03097746746875476,0.04708924258487498,0.03097448104141822,0.02468356941105081,4,4,0.5,0.0
clustering,heterogeneous,21,M18,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.01,0.3,0.0,0.0,0.005,0.02,0.0,0.0,70,0.00977608125904969,0.06978484696445715,0.00185267648844215,0.00141310890498583,3,3,0.0,0.0
bipolarization,heterogeneous,39,M5,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.02,0.1,0.6,0.1,0.005,0.005,0.02,0.01,15,0.03097746746875476,0.04701294138768033,0.03098703904196197,0.02469973937891479,4,4,0.5,0.0
bipolarization,heterogeneous,43,M9,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.01,0.2,0.7,0.1,0.05,0.1,0.1,0.05,15,0.01965549714934841,0.04738174659329658,0.01965262592101508,0.01193410584946598,3,3,0.49999999999999994,0.0
clustering,heterogeneous,16,M12,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.05,0.4,0.0,0.0,0.01,0.01,0.0,0.0,40,0.01905125747492284,0.06790532554277152,0.00011106769879549,0.00005443924751021,1,2,0.0,0.0
clustering,heterogeneous,16,M12,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.05,0.4,0.0,0.0,0.01,0.01,0.0,0.0,40,0.01905125747492284,0.06790532554277152,0.00011106769879549,0.00005443924751021,1,2,0.0,0.0
bipolarization,homogeneous,3,H14,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.05,0.3,0.6,0.2,0.05,0.1,0.1,0.05,25,0.00370154361175412,0.0411326157218678,0.00098122388073293,0.00060721060154946,2,2,0.3,0.0
bipolarization,heterogeneous,39,M5,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.02,0.1,0.6,0.1,0.005,0.005,0.02,0.01,15,0.03097746746875476,0.04699100211789916,0.03098055975502987,0.0247339112324605,4,4,0.5,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.05,0.3,0.4,0.05,0.0,0.02,0.01,0.02,60,0.03543339668114619,0.22178528635177217,0.07295097004619673,0.0925316753760351,3,4,0.10000000000000003,1.6666666666666667
bipolarization,homogeneous,5,H17,bipol_dist_nospeak,true,false,7240713591891685400.0,0,0,0.02,0.1,0.4,0.05,0.02,0.02,0.0,0.01,85,0.00843213567863132,0.0561034932885996,0.00154277351664781,0.00092924261991378,2,3,0.30000000000000004,0.0
clustering,heterogeneous,40,M6,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.05,0.3,0.0,0.0,0.005,0.0,0.0,0.0,40,0.02801205751790883,0.13253162778578334,0.0000822145055376,0.00003081197524122,1,3,0.0,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.05,0.3,0.4,0.05,0.0,0.02,0.01,0.02,60,0.03543339668114619,0.1946457444847137,0.06590385625886801,0.08659648348652488,3,4,0.10000000000000003,1.6666666666666667
bipolarization,heterogeneous,39,M5,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.02,0.1,0.6,0.1,0.005,0.005,0.02,0.01,15,0.03097746746875476,0.04712045095397491,0.0309644833854721,0.02470630758226716,4,4,0.5,0.0
bipolarization,homogeneous,3,H14,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.05,0.3,0.6,0.2,0.05,0.1,0.1,0.05,30,0.00370154361175412,0.0423330237365252,0.00065504788175343,0.00049031792973033,2,2,0.3,0.0
clustering,heterogeneous,29,M27,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.01,0.1,0.0,0.0,0.02,0.005,0.0,0.0,60,0.01066925416285628,0.04447295279880877,0.00792923432414516,0.00923629734319025,2,4,0.0,0.0
bipolarization,heterogeneous,19,M15,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.05,0.2,0.4,0.1,0.01,0.02,0.0,0.02,50,0.02458731638660266,0.37500000000000006,0.25,0.24000000000000013,2,5,0.2,3.0
clustering,heterogeneous,40,M6,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.05,0.3,0.0,0.0,0.005,0.0,0.0,0.0,40,0.02801205751790883,0.13253162778578334,0.0000822145055376,0.00003081197524122,1,3,0.0,0.0
bipolarization,heterogeneous,14,M1,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.01,0.1,0.4,0.05,0.05,0.1,0.1,0.05,15,0.0306388856143309,0.01597410847067833,0.030608275555967,0.02294644227921107,3,3,0.30000000000000004,0.0
clustering,heterogeneous,40,M6,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.05,0.3,0.0,0.0,0.005,0.0,0.0,0.0,40,0.02801205751790883,0.13253162778578334,0.0000822145055376,0.00003081197524122,1,3,0.0,0.0
clustering,heterogeneous,29,M27,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.01,0.1,0.0,0.0,0.02,0.005,0.0,0.0,60,0.01066925416285628,0.04447295279880877,0.00792923432414516,0.00923629734319025,2,4,0.0,0.0
bipolarization,heterogeneous,14,M1,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.01,0.1,0.4,0.05,0.05,0.1,0.1,0.05,15,0.0306388856143309,0.01594536501826403,0.0306270537371849,0.02293293059313825,3,3,0.30000000000000004,0.0
bipolarization,homogeneous,13,H7,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.01,0.2,0.6,0.05,0.005,0.02,0.02,0.02,15,0.00399529565091067,0.04573604259839854,0.00348896346440191,0.00246795698075834,3,3,0.39999999999999997,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.05,0.3,0.4,0.05,0.0,0.02,0.01,0.02,65,0.03543339668114619,0.25485533173553265,0.08180438434895464,0.09885065655790033,4,4,0.10000000000000003,1.6666666666666667
bipolarization,homogeneous,13,H7,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.01,0.2,0.6,0.05,0.005,0.02,0.02,0.02,15,0.00399529565091067,0.04483922406541871,0.00349617487469976,0.00252435577604198,3,3,0.39999999999999997,0.0
bipolarization,heterogeneous,14,M1,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.01,0.1,0.4,0.05,0.05,0.1,0.1,0.05,15,0.0306388856143309,0.01588711201250769,0.03064836334342965,0.02296925929666247,3,3,0.30000000000000004,0.0
bipolarization,homogeneous,3,H14,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.05,0.3,0.6,0.2,0.05,0.1,0.1,0.05,30,0.00370154361175412,0.04216325877505261,0.00066800204691359,0.00047563539727784,1,2,0.3,0.0
bipolarization,heterogeneous,17,M13,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.005,0.2,0.6,0.2,0.05,0.1,0.1,0.05,15,0.03278937715525453,0.04363054788876505,0.03249026652567959,0.02053683589142502,5,5,0.39999999999999997,0.0
clustering,heterogeneous,29,M27,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.01,0.1,0.0,0.0,0.02,0.005,0.0,0.0,60,0.01066925416285628,0.04447295279880877,0.00792923432414516,0.00923629734319025,2,4,0.0,0.0
bipolarization,homogeneous,13,H7,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.2,0.6,0.05,0.005,0.02,0.02,0.02,15,0.00399529565091067,0.04533512903025189,0.00350103809490716,0.00250871330489377,3,3,0.39999999999999997,0.0
bipolarization,heterogeneous,14,M1,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.01,0.1,0.4,0.05,0.05,0.1,0.1,0.05,15,0.0306388856143309,0.01576451663953514,0.03066585097408562,0.02296172123119812,3,3,0.30000000000000004,0.0
bipolarization,homogeneous,5,H17,bipol_dist_nospeak,true,false,4692690466958798800.0,0,0,0.02,0.1,0.4,0.05,0.02,0.02,0.0,0.01,85,0.00843213567863132,0.0561034932885996,0.00154277351664781,0.00092924261991378,2,3,0.30000000000000004,0.0
clustering,heterogeneous,40,M6,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.05,0.3,0.0,0.0,0.005,0.0,0.0,0.0,40,0.02801205751790883,0.13253162778578334,0.0000822145055376,0.00003081197524122,1,3,0.0,0.0
clustering,heterogeneous,29,M27,clst_dist_nospeak,true,false,6905470370856337400.0,0,0,0.01,0.1,0.0,0.0,0.02,0.005,0.0,0.0,60,0.01066925416285628,0.04447295279880877,0.00792923432414516,0.00923629734319025,2,4,0.0,0.0
bipolarization,homogeneous,13,H7,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.01,0.2,0.6,0.05,0.005,0.02,0.02,0.02,15,0.00399529565091067,0.04554328836579998,0.00361771779302278,0.00258885346762498,3,3,0.39999999999999997,0.0
bipolarization,homogeneous,13,H7,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.01,0.2,0.6,0.05,0.005,0.02,0.02,0.02,15,0.00399529565091067,0.04634468948180642,0.00362983300427167,0.002620914509782,3,3,0.39999999999999997,0.0
bipolarization,homogeneous,5,H17,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.02,0.1,0.4,0.05,0.02,0.02,0.0,0.01,85,0.00843213567863132,0.0561034932885996,0.00154277351664781,0.00092924261991378,2,3,0.30000000000000004,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,7240713591891685400.0,0,0,0.1,0.3,0.6,0.1,0.02,0.005,0.02,0.0,30,0.03543339668114619,0.08924906050276142,0.02966722859972884,0.0460244202143109,2,4,0.3,0.0
bipolarization,heterogeneous,17,M13,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.005,0.2,0.6,0.2,0.05,0.1,0.1,0.05,15,0.03278937715525453,0.04359746646517495,0.03259955574209986,0.02057965372765572,5,5,0.39999999999999997,0.0
bipolarization,heterogeneous,22,M2,bipol_dist_nospeak,true,false,7240713591891685400.0,0,0,0.02,0.3,0.7,0.2,0.0,0.02,0.0,0.02,100,0.03720528978052128,0.14569785180607986,0.0005249654856138,0.00035504735990104,1,4,0.39999999999999997,0.0
bipolarization,heterogeneous,21,M18,bipol_dist_nospeak,true,false,7139002048363152400.0,0,0,0.05,0.2,0.5,0.05,0.0,0.01,0.01,0.0,45,0.00977608125904969,0.09541418881978747,0.00009009828957988,0.00003611384720361,1,3,0.3,0.0
clustering,heterogeneous,40,M6,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.05,0.3,0.0,0.0,0.005,0.0,0.0,0.0,40,0.02801205751790883,0.13253162778578334,0.0000822145055376,0.00003081197524122,1,3,0.0,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.05,0.3,0.4,0.05,0.0,0.02,0.01,0.02,70,0.03543339668114619,0.2417788372388403,0.07774672017105944,0.10011468136046359,4,4,0.10000000000000003,1.6666666666666667
bipolarization,heterogeneous,14,M1,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.01,0.1,0.4,0.05,0.05,0.1,0.1,0.05,15,0.0306388856143309,0.01577976698637601,0.03064072395417291,0.02293507264719129,3,3,0.30000000000000004,0.0
clustering,heterogeneous,39,M5,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,50,0.03097746746875476,0.16504271571824136,0.00007716847058932,0.00006021968304193,1,4,0.0,0.0
bipolarization,homogeneous,3,H14,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.05,0.3,0.6,0.2,0.05,0.1,0.1,0.05,35,0.00370154361175412,0.04338779688793633,0.00070290165830332,0.00045925514819027,1,2,0.3,0.0
bipolarization,heterogeneous,17,M13,bipol_ndist_speak,false,true,8636175130330607600.0,0,0,0.005,0.2,0.6,0.2,0.05,0.1,0.1,0.05,15,0.03278937715525453,0.04374963497172743,0.03256314615744787,0.0206639570472652,5,5,0.39999999999999997,0.0
bipolarization,homogeneous,2,H12,bipol_dist_nospeak,true,false,4692690466958798800.0,0,0,0.005,0.2,0.5,0.2,0.01,0.005,0.0,0.0,55,0.00771504468878602,0.02438553221685566,0.00200927061862788,0.00147544257639247,2,3,0.3,0.0
clustering,heterogeneous,39,M5,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,50,0.03097746746875476,0.16504271571824136,0.00007716847058932,0.00006021968304193,1,4,0.0,0.0
bipolarization,heterogeneous,17,M13,bipol_ndist_speak,false,true,4692690466958798800.0,0,0,0.005,0.2,0.6,0.2,0.05,0.1,0.1,0.05,15,0.03278937715525453,0.0434363073698591,0.03258277441231226,0.02047537837878323,5,5,0.39999999999999997,0.0
bipolarization,heterogeneous,38,M4,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.1,0.3,0.7,0.1,0.05,0.1,0.1,0.05,75,0.0361340032483615,0.08492828760925282,0.01361980239410313,0.01674334498380536,3,4,0.39999999999999997,0.0
bipolarization,heterogeneous,17,M13,bipol_ndist_speak,false,true,6905470370856337400.0,0,0,0.005,0.2,0.6,0.2,0.05,0.1,0.1,0.05,15,0.03278937715525453,0.04331477038364612,0.03260143835072109,0.02050741931544001,5,5,0.39999999999999997,0.0
bipolarization,heterogeneous,17,M13,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.05,0.2,0.4,0.2,0.005,0.005,0.03,0.005,15,0.03278937715525453,0.3327546296296296,0.25,0.24000000000000013,2,5,0.2,3.0
bipolarization,homogeneous,2,H12,bipol_dist_nospeak,true,false,7139002048363152400.0,0,0,0.005,0.2,0.5,0.2,0.01,0.005,0.0,0.0,55,0.00771504468878602,0.02438553221685566,0.00200927061862788,0.00147544257639247,2,3,0.3,0.0
bipolarization,heterogeneous,21,M18,bipol_dist_nospeak,true,false,4692690466958798800.0,0,0,0.05,0.2,0.5,0.05,0.0,0.01,0.01,0.0,45,0.00977608125904969,0.09541418881978747,0.00009009828957988,0.00003611384720361,1,3,0.3,0.0
bipolarization,heterogeneous,17,M13,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.05,0.2,0.4,0.2,0.005,0.005,0.03,0.005,15,0.03278937715525453,0.3697916666666665,0.20869475056878306,0.24888888888888897,2,5,0.2,2.6666666666666665
bipolarization,heterogeneous,21,M18,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.05,0.2,0.5,0.05,0.0,0.01,0.01,0.0,45,0.00977608125904969,0.09541418881978747,0.00009009828957988,0.00003611384720361,1,3,0.3,0.0
bipolarization,homogeneous,5,H17,bipol_dist_nospeak,true,false,6905470370856337400.0,0,0,0.02,0.1,0.4,0.05,0.02,0.02,0.0,0.01,85,0.00843213567863132,0.0561034932885996,0.00154277351664781,0.00092924261991378,2,3,0.30000000000000004,0.0
clustering,homogeneous,2,H12,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.1,0.3,0.0,0.0,0.02,0.0,0.0,0.0,25,0.00771504468878602,0.05544205669414953,0.00008087953432712,0.0000241628956596,1,3,0.0,0.0
clustering,homogeneous,2,H12,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.1,0.3,0.0,0.0,0.02,0.0,0.0,0.0,25,0.00771504468878602,0.05544205669414953,0.00008087953432712,0.0000241628956596,1,3,0.0,0.0
bipolarization,heterogeneous,17,M13,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.05,0.2,0.4,0.2,0.005,0.005,0.03,0.005,15,0.03278937715525453,0.3327546296296296,0.25,0.24000000000000013,2,5,0.2,3.0
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,7139002048363152400.0,0,0,0.1,0.3,0.6,0.1,0.02,0.005,0.02,0.0,30,0.03543339668114619,0.08924906050276142,0.02966722859972884,0.0460244202143109,2,4,0.3,0.0
bipolarization,heterogeneous,35,M34,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.01,0.2,0.4,0.05,0.02,0.005,0.02,0.0,25,0.03352094317986969,0.2711018810427875,0.1812379209089728,0.18058532318738416,4,4,0.2,2.6666666666666665
bipolarization,heterogeneous,17,M13,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.05,0.2,0.4,0.2,0.005,0.005,0.03,0.005,15,0.03278937715525453,0.3327546296296296,0.25,0.24000000000000013,2,5,0.2,3.0
clustering,homogeneous,2,H12,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.1,0.3,0.0,0.0,0.02,0.0,0.0,0.0,25,0.00771504468878602,0.05544205669414953,0.00008087953432712,0.0000241628956596,1,3,0.0,0.0
clustering,homogeneous,2,H12,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.1,0.3,0.0,0.0,0.02,0.0,0.0,0.0,25,0.00771504468878602,0.05544205669414953,0.00008087953432712,0.0000241628956596,1,3,0.0,0.0
bipolarization,homogeneous,1,H11,bipol_ndist_speak,false,true,7139002048363152400.0,0,0,0.1,0.1,0.5,0.05,0.05,0.1,0.1,0.05,15,0.01309938700274348,0.03809104398489358,0.01260584490999523,0.00781805304841292,4,4,0.4,0.0
bipolarization,heterogeneous,36,M35,bipol_dist_speak,true,true,4692690466958798800.0,0,0,0.005,0.2,0.6,0.2,0.005,0.02,0.0,0.02,15,0.01380628072130774,0.03024188130720889,0.01370821275155134,0.0095771202100759,4,4,0.39999999999999997,0.0
bipolarization,heterogeneous,35,M34,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.01,0.2,0.4,0.05,0.02,0.005,0.02,0.0,25,0.03352094317986969,0.2815723542754512,0.19361524092348903,0.18953425627504614,3,4,0.2,2.6666666666666665
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,6905470370856337400.0,0,0,0.1,0.3,0.6,0.1,0.02,0.005,0.02,0.0,30,0.03543339668114619,0.08924906050276142,0.02966722859972884,0.0460244202143109,2,4,0.3,0.0
clustering,heterogeneous,39,M5,clst_dist_nospeak,true,false,4692690466958798800.0,0,0,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,50,0.03097746746875476,0.16504271571824136,0.00007716847058932,0.00006021968304193,1,4,0.0,0.0
bipolarization,heterogeneous,22,M2,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.02,0.3,0.7,0.2,0.0,0.02,0.0,0.02,100,0.03720528978052128,0.14569785180607986,0.0005249654856138,0.00035504735990104,1,4,0.39999999999999997,0.0
clustering,homogeneous,9,H21,clst_dist_nospeak,true,false,7139002048363152400.0,0,0,0.05,0.1,0.0,0.0,0.02,0.02,0.0,0.0,20,0.00128224062821502,0.02839241820943222,0.00017557477740503,0.0001739066406965,1,1,0.0,0.0
bipolarization,heterogeneous,36,M35,bipol_dist_speak,true,true,7139002048363152400.0,0,0,0.005,0.2,0.6,0.2,0.005,0.02,0.0,0.02,15,0.01380628072130774,0.0313105452169244,0.01344701481855607,0.00930077391550604,4,4,0.39999999999999997,0.0
clustering,homogeneous,9,H21,clst_dist_nospeak,true,false,7240713591891685400.0,0,0,0.05,0.1,0.0,0.0,0.02,0.02,0.0,0.0,20,0.00128224062821502,0.02839241820943222,0.00017557477740503,0.0001739066406965,1,1,0.0,0.0
bipolarization,heterogeneous,38,M4,bipol_ndist_speak,false,true,7240713591891685400.0,0,0,0.1,0.3,0.7,0.1,0.05,0.1,0.1,0.05,80,0.0361340032483615,0.08019424320857457,0.01524045036505269,0.01852211554228094,3,4,0.39999999999999997,0.0
bipolarization,homogeneous,2,H12,bipol_dist_nospeak,true,false,6905470370856337400.0,0,0,0.005,0.2,0.5,0.2,0.01,0.005,0.0,0.0,55,0.00771504468878602,0.02438553221685566,0.00200927061862788,0.00147544257639247,2,3,0.3,0.0
bipolarization,heterogeneous,36,M35,bipol_dist_speak,true,true,7240713591891685400.0,0,0,0.005,0.2,0.6,0.2,0.005,0.02,0.0,0.02,15,0.01380628072130774,0.03181626458922976,0.01320714503386093,0.00907003089602377,4,4,0.39999999999999997,0.0
bipolarization,heterogeneous,21,M18,bipol_dist_nospeak,true,false,6905470370856337400.0,0,0,0.05,0.2,0.5,0.05,0.0,0.01,0.01,0.0,45,0.00977608125904969,0.09541418881978747,0.00009009828957988,0.00003611384720361,1,3,0.3,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,8636175130330607600.0,0,0,0.1,0.3,0.6,0.1,0.02,0.005,0.02,0.0,30,0.03543339668114619,0.08924906050276142,0.02966722859972884,0.0460244202143109,2,4,0.3,0.0
bipolarization,heterogeneous,41,M7,bipol_dist_nospeak,true,false,4692690466958798800.0,0,0,0.1,0.3,0.6,0.1,0.02,0.005,0.02,0.0,30,0.03543339668114619,0.08924906050276142,0.02966722859972884,0.0460244202143109,2,4,0.3,0.0
bipolarization,homogeneous,6,H18,bipol_dist_speak,true,true,6905470370856337400.0,0,0,0.05,0.2,0.5,0.1,0.005,0.0,0.0,0.005,25,0.00975649903013544,0.0736143806833962,0.00790778072967374,0.00651994792692939,2,2,0.3,0.0
bipolarization,heterogeneous,36,M35,bipol_dist_speak,true,true,8636175130330607600.0,0,0,0.005,0.2,0.6,0.2,0.005,0.02,0.0,0.02,15,0.01380628072130774,0.0315437217897048,0.01325434819217051,0.00920538155854614,4,4,0.39999999999999997,0.0
bipolarization,heterogeneous,22,M2,bipol_dist_nospeak,true,false,7139002048363152400.0,0,0,0.02,0.3,0.7,0.2,0.0,0.02,0.0,0.02,100,0.03720528978052128,0.14569785180607986,0.0005249654856138,0.00035504735990104,1,4,0.39999999999999997,0.0
clustering,heterogeneous,39,M5,clst_dist_nospeak,true,false,8636175130330607600.0,0,0,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,50,0.03097746746875476,0.16504271571824136,0.00007716847058932,0.00006021968304193,1,4,0.0,0.0
